RUL,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure7,SensorMeasure8,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure15,SensorMeasure17,SensorMeasure20,SensorMeasure21
179,642.44,1595.99,1409.68,553.57,2388.13,47.57,520.97,2388.14,8.4364,393,38.79,23.3627
178,642.91,1586.17,1409.73,553.32,2388.12,47.47,521.56,2388.17,8.4327,395,38.73,23.2765
177,642.6,1593.43,1409.55,553.4,2388.09,47.66,520.49,2388.16,8.4643,394,38.69,23.3008
176,642.92,1589.99,1408.98,552.63,2388.18,47.4,520.75,2388.16,8.4655,393,38.96,23.2249
175,642.69,1590.61,1410.76,553.64,2388.13,47.66,521.39,2388.13,8.4366,393,38.61,23.3329
174,642.83,1588.41,1411.78,552.87,2388.16,47.71,521.28,2388.1,8.4493,394,38.94,23.2111
173,642.75,1588.83,1411.5,553.22,2388.13,47.46,521.2,2388.15,8.4415,394,38.72,23.276
172,642.84,1592.78,1412.47,553.33,2388.11,47.66,521.41,2388.2,8.4389,393,38.88,23.3015
171,642.29,1584.71,1407.49,553.29,2388.12,47.66,521.04,2388.13,8.4626,393,38.78,23.26
170,642.5,1592.92,1407.23,552.93,2388.17,47.6,521.43,2388.13,8.4447,394,38.61,23.3354
169,642.43,1591.08,1409.14,552.9,2388.17,47.53,522.0,2388.14,8.4072,392,38.76,23.3509
168,642.53,1590.05,1414.03,553.34,2388.1,47.51,520.76,2388.14,8.4838,393,38.89,23.3121
167,642.83,1589.06,1409.98,553.06,2388.14,47.69,521.21,2388.1,8.4399,394,38.91,23.2996
166,642.63,1592.48,1412.09,553.71,2388.09,47.52,521.11,2388.18,8.4368,394,38.9,23.3578
165,642.31,1594.24,1408.3,553.45,2388.1,47.65,520.83,2388.13,8.4571,393,38.92,23.2489
164,642.93,1591.82,1411.74,553.42,2388.15,47.62,521.33,2388.13,8.4371,393,38.96,23.2732
163,642.44,1593.23,1413.65,553.35,2388.13,47.51,520.9,2388.15,8.4423,393,38.67,23.2188
162,642.55,1587.03,1405.63,553.22,2388.16,47.55,520.95,2388.12,8.4329,393,38.86,23.2459
161,642.86,1589.65,1413.05,553.35,2388.16,47.65,520.78,2388.16,8.463,393,38.84,23.1941
160,642.75,1593.97,1416.36,553.76,2388.13,47.71,521.21,2388.11,8.432,393,38.8,23.2746
159,642.83,1591.19,1406.56,553.37,2388.16,47.72,520.95,2388.12,8.4669,393,38.68,23.2147
158,642.89,1589.1,1408.15,552.66,2388.13,47.51,521.05,2388.16,8.502,395,38.66,23.3035
157,642.71,1595.96,1417.33,553.71,2388.11,47.5,521.14,2388.12,8.4419,393,38.79,23.2857
156,642.48,1586.35,1414.96,553.26,2388.15,47.6,521.06,2388.14,8.4278,393,38.86,23.129
155,642.53,1593.06,1406.87,553.2,2388.15,47.63,521.28,2388.13,8.427,393,38.79,23.1882
154,642.32,1593.99,1419.52,553.52,2388.12,47.7,520.89,2388.16,8.4535,392,38.75,23.2646
153,642.72,1586.85,1410.55,552.88,2388.11,47.62,521.0,2388.19,8.4552,392,38.8,23.235
152,642.61,1590.58,1409.53,553.18,2388.15,47.62,521.19,2388.15,8.472,393,38.64,23.3
151,642.64,1592.76,1401.38,553.19,2388.14,47.68,521.31,2388.11,8.4562,394,38.52,23.2958
150,642.57,1588.86,1415.7,553.38,2388.19,47.54,521.19,2388.17,8.4475,393,38.91,23.339
149,642.59,1594.84,1413.85,552.81,2388.17,47.79,521.35,2388.09,8.4599,394,38.69,23.2767
148,642.82,1592.34,1417.11,552.92,2388.13,47.58,520.81,2388.15,8.4476,393,38.71,23.1876
147,642.82,1589.77,1414.49,552.94,2388.24,47.68,521.21,2388.19,8.5004,394,38.74,23.2381
146,643.22,1586.45,1409.47,553.46,2388.2,47.69,520.75,2388.16,8.4353,392,38.54,23.3475
145,642.71,1592.16,1413.15,552.98,2388.14,47.47,521.04,2388.12,8.4896,394,38.86,23.3465
144,642.77,1601.81,1414.81,552.57,2388.2,47.49,520.92,2388.14,8.4607,391,38.7,23.1289
143,642.35,1582.2,1421.03,553.44,2388.14,47.58,521.07,2388.11,8.4459,393,38.86,23.2998
142,642.2,1585.35,1410.03,552.64,2388.12,47.64,521.05,2388.17,8.4546,395,38.83,23.158
141,642.92,1592.85,1417.27,553.04,2388.2,47.73,521.22,2388.19,8.4626,394,38.91,23.2871
140,642.66,1590.09,1413.4,553.24,2388.14,47.53,521.08,2388.15,8.4871,391,38.78,23.1366
139,642.55,1590.61,1409.71,552.82,2388.15,47.44,521.7,2388.2,8.467,392,38.83,23.2717
138,642.76,1589.41,1410.89,552.82,2388.17,47.62,520.64,2388.11,8.4445,393,38.68,23.2576
137,642.55,1592.48,1408.87,553.06,2388.15,47.54,520.65,2388.14,8.4588,394,38.78,23.335
136,643.34,1594.0,1411.47,552.8,2388.16,47.67,521.51,2388.21,8.4286,392,38.69,23.2503
135,642.34,1586.98,1408.9,552.71,2388.17,47.52,521.16,2388.17,8.4179,393,38.61,23.2829
134,642.67,1590.36,1411.26,553.04,2388.16,47.77,521.15,2388.18,8.4528,394,38.77,23.3721
133,643.53,1590.03,1416.23,553.15,2388.14,47.65,520.89,2388.15,8.4285,394,38.67,23.1985
132,642.91,1597.06,1410.25,553.13,2388.15,47.65,521.44,2388.16,8.4825,395,38.73,23.3136
131,642.98,1593.54,1414.45,553.78,2388.15,47.62,521.48,2388.15,8.4685,393,38.95,23.2371
130,642.97,1589.8,1408.32,553.93,2388.14,47.65,521.16,2388.11,8.4498,394,38.82,23.2304
129,642.31,1594.01,1411.77,553.16,2388.15,47.75,521.24,2388.07,8.4963,393,38.71,23.4268
128,643.31,1590.59,1407.23,552.96,2388.14,47.54,520.98,2388.14,8.4913,392,38.72,23.1645
127,642.22,1596.63,1406.61,553.3,2388.14,47.63,521.37,2388.1,8.4373,393,38.67,23.3726
126,643.09,1589.54,1411.94,552.57,2388.18,47.78,521.28,2388.19,8.4363,394,38.68,23.3426
125,642.81,1589.86,1407.99,552.63,2388.11,47.6,521.17,2388.14,8.5002,394,38.83,23.3883
124,642.79,1590.88,1410.45,552.57,2388.13,47.78,521.18,2388.18,8.484,393,38.72,23.2214
123,642.72,1582.2,1409.31,553.44,2388.14,47.76,521.4,2388.15,8.4498,392,38.63,23.268
122,642.32,1586.95,1408.99,553.01,2388.14,47.71,521.42,2388.15,8.4668,393,38.59,23.3018
121,643.11,1591.83,1414.25,553.38,2388.2,47.72,521.11,2388.15,8.4555,394,38.76,23.2738
120,643.03,1594.13,1408.38,553.05,2388.21,47.69,521.33,2388.15,8.4525,394,38.92,23.2483
119,642.64,1590.85,1411.57,553.21,2388.12,47.53,521.22,2388.15,8.4684,393,38.72,23.1911
118,642.95,1588.32,1415.28,552.83,2388.15,47.58,521.27,2388.12,8.4723,393,38.6,23.1491
117,642.25,1588.61,1409.86,553.46,2388.15,47.71,521.35,2388.13,8.4392,393,38.97,23.2989
116,643.01,1591.44,1415.2,553.25,2388.19,47.51,521.32,2388.15,8.4634,395,38.7,23.2679
115,643.05,1591.22,1410.49,553.08,2388.17,47.66,520.81,2388.15,8.4727,394,38.57,23.265
114,642.67,1591.68,1414.96,553.34,2388.19,47.79,521.62,2388.13,8.456,392,38.76,23.2719
113,643.0,1582.18,1409.46,552.96,2388.14,47.68,521.3,2388.17,8.447,394,38.87,23.2905
112,642.76,1590.13,1413.89,552.15,2388.19,47.65,521.34,2388.18,8.4474,394,38.67,23.2794
111,643.11,1591.33,1409.16,553.31,2388.13,47.79,520.86,2388.15,8.4415,392,38.65,23.2688
110,642.79,1593.3,1410.75,552.12,2388.2,47.7,520.56,2388.13,8.4497,395,38.95,23.2698
109,642.68,1596.87,1414.28,552.61,2388.15,47.65,520.68,2388.16,8.4524,394,38.84,23.1542
108,642.74,1589.46,1415.25,553.37,2388.18,47.56,520.96,2388.19,8.4681,395,38.65,23.3048
107,642.93,1587.45,1415.65,553.27,2388.15,47.56,521.4,2388.14,8.452,394,38.72,23.1999
106,642.57,1594.05,1409.51,552.99,2388.18,47.58,520.9,2388.19,8.4624,395,38.82,23.1353
105,642.81,1590.9,1410.68,553.65,2388.17,47.65,521.16,2388.15,8.4423,394,38.56,23.2786
104,642.46,1591.42,1414.03,552.63,2388.1,47.67,520.83,2388.15,8.4345,394,38.96,23.2702
103,642.81,1592.42,1408.98,552.9,2388.2,47.55,520.78,2388.13,8.4727,395,38.76,23.3038
102,642.47,1592.9,1418.77,552.74,2388.17,47.59,520.42,2388.15,8.4624,393,38.6,23.2986
101,643.02,1594.98,1411.58,552.78,2388.15,47.48,521.27,2388.12,8.4446,393,38.72,23.344
100,642.71,1589.02,1406.67,552.65,2388.2,47.67,520.53,2388.15,8.4826,394,38.82,23.3046
99,642.88,1595.85,1411.51,553.41,2388.19,47.71,520.85,2388.19,8.455,394,38.65,23.2992
98,642.4,1594.52,1418.87,552.87,2388.2,47.74,521.21,2388.1,8.4591,393,38.81,23.2751
97,642.79,1593.2,1416.14,552.83,2388.16,47.74,521.26,2388.15,8.4636,393,38.63,23.2653
96,642.75,1594.05,1413.24,552.81,2388.15,47.84,520.95,2388.12,8.4654,393,38.65,23.2277
95,642.78,1594.46,1418.78,552.42,2388.2,47.71,521.31,2388.19,8.4723,395,38.68,23.2432
94,642.75,1589.59,1414.56,552.58,2388.17,47.6,521.27,2388.22,8.4586,394,38.66,23.1833
93,643.5,1593.8,1412.97,552.68,2388.16,47.78,521.19,2388.18,8.4739,395,38.71,23.2776
92,642.91,1593.26,1407.26,552.61,2388.16,47.63,520.95,2388.18,8.4541,395,38.8,23.2494
91,642.82,1590.69,1409.08,552.52,2388.2,47.72,521.25,2388.13,8.4293,395,38.69,23.0843
90,643.3,1590.31,1421.74,553.09,2388.22,47.73,520.88,2388.11,8.4727,394,38.83,23.2717
89,643.22,1589.21,1417.75,553.41,2388.17,47.91,521.39,2388.15,8.4792,396,38.66,23.1672
88,643.18,1593.76,1416.74,553.46,2388.18,47.72,521.2,2388.14,8.4293,394,38.64,23.2652
87,642.77,1589.3,1408.4,552.03,2388.17,47.81,520.56,2388.11,8.4748,396,38.85,23.2942
86,642.13,1594.25,1408.89,553.18,2388.16,47.56,520.54,2388.1,8.4468,394,38.61,23.1306
85,642.56,1594.97,1411.98,552.11,2388.17,47.73,521.13,2388.17,8.4411,393,38.8,23.2234
84,643.07,1597.68,1417.08,551.6,2388.2,47.93,520.46,2388.2,8.4493,394,38.74,23.3115
83,643.17,1599.65,1406.82,552.67,2388.17,47.92,521.26,2388.17,8.4793,394,38.68,23.1413
82,642.86,1592.34,1414.19,553.06,2388.19,47.75,521.56,2388.16,8.4341,394,38.82,23.3279
81,643.19,1590.41,1416.03,552.2,2388.15,47.85,521.04,2388.15,8.4749,395,38.83,23.241
80,643.16,1597.3,1419.99,553.66,2388.21,47.68,520.9,2388.18,8.47,393,38.89,23.1644
79,642.23,1594.7,1419.65,552.59,2388.18,47.63,520.85,2388.13,8.4752,393,38.85,23.206
78,642.6,1581.02,1416.0,553.01,2388.15,47.81,520.75,2388.14,8.4587,395,38.66,23.169
77,642.89,1591.14,1413.34,552.23,2388.18,47.81,521.04,2388.17,8.4779,394,38.64,23.2296
76,643.15,1590.66,1411.33,553.53,2388.18,47.81,520.56,2388.23,8.4539,394,38.57,23.277
75,642.46,1594.56,1418.4,552.96,2388.11,47.78,520.87,2388.15,8.5029,393,38.54,23.1082
74,642.89,1591.4,1419.7,552.6,2388.19,47.68,520.94,2388.11,8.4846,393,38.73,23.2663
73,642.93,1593.01,1418.36,552.15,2388.19,47.68,520.99,2388.19,8.4532,395,38.86,23.2078
72,643.48,1593.31,1415.51,552.82,2388.21,47.77,520.68,2388.13,8.4669,394,38.6,23.2721
71,643.49,1602.62,1414.33,553.45,2388.19,47.74,520.99,2388.18,8.4449,394,38.75,23.136
70,643.3,1603.84,1412.75,552.31,2388.15,47.63,520.92,2388.19,8.4828,393,38.73,23.2477
69,643.51,1593.18,1420.27,552.28,2388.18,47.95,520.43,2388.18,8.4812,394,38.61,23.2711
68,642.95,1592.3,1425.04,551.84,2388.22,47.64,520.79,2388.15,8.4714,396,38.78,23.1876
67,643.14,1591.09,1411.37,552.98,2388.2,48.05,520.82,2388.22,8.4749,394,38.73,23.2272
66,643.16,1594.22,1417.54,553.39,2388.17,47.81,521.11,2388.21,8.4567,393,38.7,23.1187
65,642.83,1591.97,1411.5,552.94,2388.16,47.84,520.7,2388.17,8.4672,393,38.66,23.2993
64,643.53,1592.93,1416.77,553.0,2388.2,47.69,520.52,2388.16,8.4373,393,38.59,23.1997
63,642.93,1598.88,1413.6,552.59,2388.2,47.66,520.5,2388.21,8.4828,396,38.69,23.1645
62,643.03,1599.41,1414.93,552.64,2388.16,47.79,520.77,2388.16,8.4807,395,38.66,23.1558
61,642.91,1594.49,1415.23,552.57,2388.21,47.76,520.95,2388.23,8.5073,393,38.76,23.1622
60,643.13,1594.28,1421.74,552.19,2388.17,47.69,520.95,2388.18,8.4743,395,38.62,23.1376
59,642.73,1592.92,1416.52,552.19,2388.19,47.7,520.55,2388.23,8.499,396,38.81,23.2254
58,643.17,1593.28,1411.34,552.32,2388.21,47.76,520.66,2388.2,8.4267,394,38.57,23.1743
57,642.85,1595.14,1414.26,552.76,2388.17,47.7,520.39,2388.17,8.4529,393,38.75,23.1358
56,642.85,1598.07,1416.43,553.08,2388.2,47.79,520.41,2388.2,8.5015,396,38.6,23.2184
55,643.36,1592.43,1412.61,553.35,2388.21,48.03,520.97,2388.25,8.5014,396,38.78,23.2155
54,642.83,1597.21,1414.99,552.48,2388.24,47.87,520.62,2388.2,8.5105,396,38.56,23.1653
53,643.25,1599.02,1422.33,552.34,2388.17,47.96,520.97,2388.2,8.4577,395,38.7,23.1192
52,642.63,1598.62,1418.16,552.78,2388.19,47.95,520.78,2388.21,8.4456,393,38.63,23.2025
51,642.91,1595.08,1424.68,551.97,2388.19,47.87,520.52,2388.19,8.4908,394,38.65,23.2345
50,643.25,1594.56,1418.85,552.04,2388.14,47.76,520.24,2388.19,8.4851,395,38.7,23.2841
49,642.84,1594.35,1417.75,552.54,2388.16,47.8,520.63,2388.23,8.5056,394,38.55,23.1451
48,643.67,1592.12,1417.07,552.8,2388.21,47.98,520.51,2388.21,8.465,392,38.57,23.282
47,643.17,1601.99,1418.57,553.02,2388.21,47.65,520.32,2388.2,8.4537,396,38.55,23.2686
46,642.95,1600.49,1424.8,551.98,2388.21,47.85,520.64,2388.22,8.4463,396,38.47,23.2246
45,643.06,1593.06,1416.7,552.52,2388.14,47.72,520.1,2388.21,8.4926,393,38.75,23.1338
44,643.22,1593.07,1415.83,551.98,2388.22,48.08,520.21,2388.2,8.4849,393,38.74,23.3006
43,643.51,1592.1,1424.2,552.05,2388.24,47.75,520.28,2388.24,8.5118,394,38.64,23.0644
42,643.3,1597.65,1417.44,551.5,2388.16,47.88,520.02,2388.2,8.4932,395,38.8,23.257
41,643.27,1596.12,1417.81,552.27,2388.26,47.87,520.59,2388.24,8.5275,395,38.7,23.2643
40,643.07,1596.24,1426.04,551.98,2388.22,47.92,519.95,2388.19,8.4677,393,38.76,23.2049
39,642.79,1597.51,1425.3,552.62,2388.19,47.9,520.82,2388.22,8.486,393,38.52,23.1633
38,643.16,1599.94,1420.97,551.97,2388.19,47.73,520.93,2388.23,8.5169,393,38.64,23.2416
37,643.34,1600.77,1419.23,552.34,2388.2,47.87,520.75,2388.2,8.486,394,38.68,23.2142
36,643.21,1602.22,1418.91,552.12,2388.16,47.85,520.0,2388.21,8.4812,394,38.44,23.224
35,643.55,1594.02,1423.88,552.35,2388.23,47.85,520.43,2388.23,8.4681,395,38.81,23.1406
34,643.65,1595.02,1414.97,551.91,2388.27,47.85,520.45,2388.25,8.4895,394,38.56,23.1964
33,643.52,1591.39,1423.7,551.96,2388.21,47.91,520.66,2388.26,8.4373,394,38.44,23.2023
32,643.22,1598.86,1411.31,551.72,2388.23,47.85,520.04,2388.18,8.4723,395,38.51,23.1145
31,643.76,1594.54,1417.32,551.83,2388.24,47.97,519.85,2388.21,8.5299,395,38.53,23.1127
30,643.12,1602.64,1423.53,551.82,2388.23,47.79,520.36,2388.22,8.5198,394,38.46,23.2333
29,643.11,1588.71,1422.33,551.76,2388.22,48.07,520.46,2388.29,8.4783,394,38.56,23.092
28,643.3,1599.02,1424.88,551.61,2388.27,48.0,520.54,2388.21,8.5059,395,38.8,23.1571
27,643.33,1598.07,1424.26,552.61,2388.23,48.01,520.63,2388.22,8.4682,394,38.56,23.1499
26,643.04,1596.01,1415.27,552.05,2388.19,48.06,520.31,2388.24,8.4997,395,38.64,23.2798
25,643.13,1592.35,1415.58,552.43,2388.22,47.83,519.99,2388.3,8.5142,396,38.44,23.0717
24,643.67,1605.07,1428.6,551.29,2388.26,48.0,520.23,2388.23,8.4929,398,38.44,23.0944
23,643.62,1594.66,1421.18,551.04,2388.21,48.09,519.7,2388.22,8.5191,396,38.58,23.1954
22,643.26,1597.48,1427.52,552.06,2388.29,47.99,520.11,2388.24,8.5082,394,38.71,23.1775
21,643.29,1595.57,1427.21,551.03,2388.24,47.82,520.0,2388.25,8.5046,396,38.58,23.1213
20,643.4,1595.98,1420.17,552.02,2388.25,48.07,520.08,2388.23,8.4804,396,38.71,23.1862
19,643.43,1599.38,1423.81,551.26,2388.26,48.01,519.58,2388.2,8.5236,394,38.56,23.0764
18,643.65,1599.02,1426.71,552.56,2388.21,48.01,520.45,2388.25,8.4987,395,38.43,23.1716
17,643.38,1588.88,1421.4,551.48,2388.26,47.92,520.25,2388.25,8.5052,398,38.57,23.1401
16,643.17,1596.58,1421.96,552.06,2388.24,48.14,520.07,2388.26,8.5003,395,38.4,23.2333
15,643.4,1598.23,1433.13,551.29,2388.28,47.77,519.7,2388.29,8.4963,396,38.56,23.1245
14,643.67,1603.14,1423.97,551.6,2388.24,48.15,519.82,2388.25,8.498,396,38.53,23.0084
13,643.66,1601.87,1424.76,551.28,2388.29,47.96,519.44,2388.27,8.4829,396,38.32,22.9798
12,643.22,1594.43,1426.53,551.86,2388.26,47.96,519.89,2388.22,8.5121,395,38.52,23.0389
11,643.59,1600.14,1426.73,551.82,2388.22,48.35,519.35,2388.23,8.5289,396,38.45,23.0965
10,643.13,1603.49,1423.35,551.75,2388.31,48.15,519.76,2388.29,8.5363,395,38.55,23.1417
9,643.7,1602.78,1427.58,551.02,2388.22,48.11,519.3,2388.26,8.521,397,38.62,23.0201
8,643.87,1600.98,1422.67,552.07,2388.26,48.24,519.84,2388.25,8.4807,396,38.63,23.1066
7,643.55,1595.05,1433.89,551.28,2388.23,48.2,519.54,2388.28,8.5599,396,38.28,23.0552
6,643.21,1598.81,1427.61,552.25,2388.3,48.33,519.97,2388.24,8.4664,395,38.56,23.0754
5,643.8,1604.97,1421.58,551.72,2388.26,48.2,519.46,2388.23,8.5264,396,38.4,23.0069
4,643.26,1602.59,1426.26,551.29,2388.22,48.09,519.63,2388.26,8.5129,396,38.47,23.103
3,643.82,1604.09,1433.2,551.42,2388.29,48.05,519.47,2388.28,8.5,396,38.51,23.0575
2,643.44,1594.32,1428.65,551.91,2388.27,48.16,519.29,2388.28,8.5116,396,38.5,23.1504
1,643.7,1598.8,1427.99,551.24,2388.26,48.18,519.61,2388.31,8.5023,397,38.33,23.0433
0,643.64,1609.56,1429.98,551.02,2388.3,48.16,519.31,2388.3,8.5361,398,38.43,22.9965
229,642.85,1586.83,1403.72,553.81,2388.1,47.51,521.04,2388.15,8.432,392,38.98,23.4472
228,642.01,1585.04,1408.44,552.88,2388.11,47.37,521.78,2388.11,8.4518,394,38.8,23.2932
227,642.35,1584.13,1405.1,553.73,2388.13,47.43,521.45,2388.06,8.4354,394,38.74,23.251
226,642.55,1592.42,1405.92,553.79,2388.13,47.5,521.53,2388.11,8.4187,392,38.98,23.3807
225,642.38,1588.13,1399.72,553.64,2388.07,47.29,520.93,2388.05,8.4501,391,38.8,23.297
224,642.74,1590.35,1413.87,554.36,2388.1,47.45,521.91,2388.12,8.4588,394,38.96,23.3451
223,642.34,1589.76,1410.2,553.94,2388.1,47.42,521.36,2388.17,8.4436,392,38.66,23.372
222,642.24,1590.04,1410.09,554.48,2388.1,47.63,521.68,2388.13,8.4387,393,38.62,23.3443
221,642.87,1591.58,1403.9,553.32,2388.14,47.46,521.67,2388.13,8.4279,394,38.78,23.3189
220,642.33,1588.11,1405.93,553.31,2388.1,47.53,521.59,2388.13,8.4246,392,38.94,23.3077
219,642.11,1590.85,1406.76,553.19,2388.15,47.36,521.51,2388.08,8.4431,391,38.74,23.2851
218,642.13,1588.56,1406.97,553.39,2388.11,47.57,521.26,2388.15,8.3837,392,38.62,23.2574
217,642.63,1583.09,1401.16,553.9,2388.12,47.51,521.53,2388.1,8.4074,393,38.91,23.3313
216,643.03,1583.85,1407.83,553.56,2388.12,47.51,521.06,2388.08,8.4071,393,38.79,23.4092
215,642.82,1591.45,1407.76,554.06,2388.11,47.25,521.71,2388.11,8.4628,392,38.83,23.3627
214,643.11,1598.66,1401.54,553.53,2388.07,47.44,521.43,2388.08,8.4017,392,39.07,23.3018
213,642.85,1581.71,1411.93,553.51,2388.11,47.46,521.46,2388.1,8.4191,392,38.98,23.3514
212,642.46,1584.37,1406.8,553.97,2388.12,47.34,521.29,2388.12,8.4192,392,38.85,23.3673
211,642.43,1592.25,1402.92,553.73,2388.09,47.47,521.17,2388.07,8.432,393,38.9,23.3796
210,642.11,1586.74,1409.28,553.24,2388.14,47.49,522.03,2388.12,8.4284,393,38.73,23.3354
209,642.83,1584.95,1402.98,553.15,2388.11,47.43,521.55,2388.09,8.4326,394,38.86,23.4104
208,642.52,1582.69,1411.48,553.17,2388.06,47.32,521.24,2388.13,8.4124,393,39.0,23.3353
207,642.57,1575.77,1405.23,553.09,2388.12,47.49,521.38,2388.08,8.4539,392,38.99,23.3806
206,642.12,1589.55,1408.37,553.21,2388.11,47.28,521.38,2388.06,8.4316,393,38.84,23.3507
205,642.69,1588.03,1396.61,553.82,2388.14,47.36,522.05,2388.07,8.4248,395,38.78,23.2456
204,642.43,1586.86,1404.38,553.95,2388.06,47.49,521.23,2388.13,8.4308,393,39.11,23.3263
203,641.7,1593.58,1407.33,553.94,2388.04,47.47,521.55,2388.11,8.4521,392,39.05,23.3549
202,642.4,1592.49,1412.61,553.64,2388.1,47.49,521.3,2388.13,8.4279,392,38.97,23.3029
201,642.2,1583.91,1413.5,553.41,2388.09,47.57,521.98,2388.1,8.4331,393,38.67,23.2909
200,641.61,1589.98,1405.03,552.61,2388.15,47.33,522.3,2388.14,8.4311,394,38.97,23.2102
199,642.66,1593.21,1402.68,552.93,2388.13,47.32,521.87,2388.12,8.4429,393,39.0,23.2772
198,642.54,1585.93,1410.09,553.52,2388.08,47.67,521.86,2388.15,8.4461,395,38.86,23.3358
197,642.54,1590.19,1402.06,553.37,2388.15,47.5,521.37,2388.14,8.4223,393,38.74,23.2652
196,642.0,1588.66,1403.4,553.51,2388.11,47.54,521.5,2388.16,8.4272,394,38.81,23.342
195,642.39,1585.77,1407.98,553.77,2388.13,47.34,521.83,2388.11,8.4568,391,39.07,23.3539
194,642.11,1592.19,1410.44,553.71,2388.13,47.44,521.77,2388.09,8.4014,393,38.76,23.2998
193,642.79,1582.14,1403.02,553.12,2388.06,47.62,521.65,2388.1,8.4354,391,38.73,23.3496
192,642.72,1583.82,1403.63,553.62,2388.09,47.31,521.21,2388.13,8.4214,393,38.88,23.2142
191,642.79,1581.71,1404.19,554.0,2388.14,47.6,521.21,2388.09,8.4683,391,38.88,23.2764
190,642.58,1594.83,1409.69,552.99,2388.1,47.65,521.72,2388.13,8.4018,394,39.01,23.2179
189,642.78,1589.15,1409.06,554.41,2388.09,47.43,521.97,2388.08,8.4488,391,38.99,23.2518
188,642.47,1584.89,1405.45,553.9,2388.08,47.55,521.25,2388.11,8.3865,392,38.99,23.3164
187,642.46,1588.32,1406.67,553.56,2388.05,47.52,521.79,2388.12,8.4548,392,38.75,23.2465
186,642.97,1587.86,1403.71,553.52,2388.13,47.66,521.29,2388.06,8.4499,394,38.95,23.3557
185,642.81,1584.99,1408.14,553.23,2388.12,47.48,521.72,2388.13,8.4262,394,38.83,23.3319
184,642.4,1585.8,1407.41,553.74,2388.07,47.54,521.77,2388.08,8.4112,392,38.61,23.2421
183,642.61,1594.45,1409.17,553.28,2388.09,47.7,521.86,2388.2,8.4446,393,38.86,23.3355
182,642.77,1588.26,1407.09,553.37,2388.1,47.31,521.02,2388.14,8.4154,393,38.87,23.4121
181,643.41,1582.22,1403.5,552.94,2388.09,47.4,521.1,2388.08,8.4406,390,39.05,23.3296
180,642.17,1587.44,1411.53,553.51,2388.07,47.54,521.69,2388.12,8.4283,393,38.74,23.4
179,643.16,1587.93,1403.06,553.95,2388.13,47.71,521.34,2388.13,8.4453,393,38.95,23.4772
178,643.06,1593.56,1403.64,553.09,2388.1,47.55,521.24,2388.12,8.4403,395,38.95,23.3489
177,642.35,1595.0,1406.37,553.66,2388.09,47.49,521.56,2388.14,8.4131,392,38.76,23.4037
176,642.74,1589.96,1406.93,552.99,2388.13,47.4,521.37,2388.14,8.4064,394,38.73,23.3034
175,642.59,1586.98,1407.07,553.5,2388.1,47.6,521.71,2388.11,8.4381,392,38.89,23.3443
174,642.15,1585.88,1400.44,553.57,2388.11,47.45,521.71,2388.13,8.4593,392,38.84,23.2919
173,642.82,1586.15,1409.8,553.39,2388.1,47.38,521.98,2388.09,8.4234,391,38.65,23.4326
172,642.39,1586.35,1402.78,553.75,2388.08,47.44,521.66,2388.07,8.4444,393,38.88,23.3129
171,642.48,1590.46,1408.88,554.07,2388.09,47.63,521.42,2388.07,8.4446,393,38.87,23.295
170,642.5,1594.74,1405.12,553.48,2388.11,47.61,521.66,2388.12,8.4454,393,38.78,23.3277
169,642.2,1597.99,1407.45,553.67,2388.1,47.45,521.17,2388.13,8.4341,393,38.82,23.3923
168,642.79,1594.7,1404.55,553.54,2388.09,47.47,521.65,2388.12,8.412,394,38.93,23.2058
167,642.24,1592.3,1402.84,554.28,2388.09,47.49,521.43,2388.09,8.4107,393,38.93,23.3093
166,642.43,1594.54,1404.38,553.27,2388.14,47.68,521.54,2388.15,8.4144,394,38.91,23.3018
165,642.84,1590.82,1414.85,553.62,2388.06,47.59,521.53,2388.1,8.4473,392,38.75,23.2961
164,642.92,1589.6,1408.82,553.24,2388.13,47.32,520.81,2388.17,8.4572,394,38.65,23.2662
163,642.9,1590.45,1405.76,552.87,2388.09,47.48,521.43,2388.06,8.4592,392,38.88,23.3239
162,642.66,1597.93,1412.88,553.29,2388.15,47.55,521.06,2388.03,8.4239,392,38.79,23.3213
161,642.25,1582.72,1408.22,553.74,2388.15,47.62,521.48,2388.13,8.4343,393,39.0,23.3121
160,642.8,1591.32,1412.36,553.58,2388.11,47.62,521.89,2388.09,8.4514,392,38.87,23.3102
159,642.47,1586.98,1410.39,553.79,2388.18,47.49,522.0,2388.08,8.3987,395,38.77,23.2267
158,642.42,1589.48,1411.92,553.22,2388.13,47.48,521.68,2388.09,8.4289,393,38.8,23.2136
157,642.79,1589.59,1413.07,552.62,2388.16,47.45,521.94,2388.15,8.4294,392,38.86,23.2992
156,643.14,1585.0,1404.68,554.05,2388.14,47.41,521.83,2388.11,8.4525,392,38.89,23.3259
155,642.47,1589.05,1405.36,553.0,2388.22,47.43,521.66,2388.11,8.452,393,38.92,23.2962
154,642.19,1587.68,1402.37,553.69,2388.15,47.54,521.82,2388.11,8.4309,394,38.82,23.3525
153,642.63,1586.42,1409.03,553.38,2388.05,47.49,521.65,2388.08,8.4539,394,38.94,23.3454
152,643.07,1586.88,1410.65,553.56,2388.09,47.54,521.24,2388.12,8.4059,393,38.89,23.2385
