id RUL SensorMeasure2 SensorMeasure3 SensorMeasure4 SensorMeasure7 SensorMeasure8 SensorMeasure11 SensorMeasure12 SensorMeasure13 SensorMeasure15 SensorMeasure17 SensorMeasure20 SensorMeasure21
5791 1 644.1 1606.95 1430.41 551.57 2388.26 48.23 519.97 2388.27 8.4963 396 38.65 23.0762
5792 0 643.98 1598.93 1436.41 551.64 2388.23 48.17 519.75 2388.26 8.5641 396 38.29 23.0583
5793 193 642.18 1587.39 1392.46 554.09 2387.99 47.07 522.61 2387.95 8.4058 392 39.17 23.3801
5794 192 641.81 1588.45 1406.94 554.98 2388.03 47.2 522.17 2387.98 8.3837 392 39.34 23.5081
5795 191 641.73 1584.32 1396.01 553.94 2388.03 47.24 522.61 2388.02 8.4137 393 39.08 23.4344
5796 190 641.45 1580.54 1402.14 554.1 2388.01 47.14 522.51 2387.95 8.3953 391 39.0 23.4524
5797 189 642.15 1578.08 1398.18 554.18 2388.0 47.05 522.2 2387.98 8.4112 393 39.13 23.3571
5798 188 642.23 1582.68 1392.93 554.61 2387.91 47.01 522.58 2387.97 8.3795 391 39.04 23.564
5799 187 642.11 1581.87 1399.8 554.62 2388.05 47.1 522.79 2388.03 8.4 392 39.1 23.4382
5800 186 641.83 1579.69 1396.91 553.96 2387.98 47.16 522.44 2387.98 8.4198 392 39.07 23.4006
5801 185 642.04 1590.93 1388.7 554.71 2388.03 47.21 522.63 2387.97 8.3638 391 38.96 23.5313
5802 184 641.92 1583.96 1401.38 553.94 2387.97 47.36 522.7 2387.96 8.3983 391 38.98 23.4457
5803 183 642.64 1578.62 1392.01 554.73 2387.98 47.19 522.81 2387.97 8.3876 392 39.17 23.5464
5804 182 642.29 1593.34 1396.9 555.49 2387.99 47.16 522.02 2387.97 8.4074 391 39.06 23.3477
5805 181 641.46 1584.87 1402.07 554.73 2387.99 47.15 522.12 2388.0 8.406 393 39.02 23.5109
5806 180 641.72 1583.39 1401.14 554.51 2387.98 47.18 522.71 2387.94 8.3855 392 39.22 23.3945
5807 179 642.49 1579.51 1400.21 554.84 2387.99 47.17 522.48 2387.99 8.3746 392 39.16 23.4308
5808 178 642.28 1590.12 1394.29 554.55 2388.0 47.2 522.52 2388.0 8.3488 391 39.04 23.3701
5809 177 642.26 1586.5 1401.91 554.89 2388.0 46.86 522.49 2387.98 8.405 392 39.08 23.3792
5810 176 642.09 1576.63 1398.25 554.86 2388.01 47.04 522.52 2387.99 8.4257 392 39.04 23.4545
5811 175 641.6 1588.2 1393.93 554.5 2387.94 47.05 522.73 2387.99 8.4192 392 39.07 23.4319
5812 174 641.87 1585.62 1395.66 554.89 2387.99 47.08 522.08 2388.0 8.4227 392 39.11 23.4404
5813 173 641.86 1577.56 1393.02 555.39 2388.0 47.28 522.62 2388.01 8.3859 391 39.06 23.3625
5814 172 641.63 1579.66 1391.13 554.39 2388.01 47.26 521.99 2388.01 8.3485 391 39.09 23.3191
5815 171 641.56 1583.55 1399.5 555.67 2388.03 47.23 522.57 2387.94 8.4295 391 38.96 23.4042
5816 170 641.84 1583.23 1389.91 554.46 2387.95 47.18 522.7 2387.99 8.4082 390 39.06 23.4602
5817 169 641.97 1590.33 1399.6 554.4 2388.03 47.14 522.55 2388.0 8.3728 391 38.97 23.4629
5818 168 642.51 1580.48 1394.28 554.97 2388.0 47.2 522.55 2388.02 8.4109 391 38.89 23.4197
5819 167 641.54 1583.17 1398.41 554.95 2387.97 47.12 522.61 2388.0 8.3828 390 39.02 23.5524
5820 166 641.92 1580.23 1394.82 554.38 2388.05 47.06 522.5 2387.97 8.4101 392 38.99 23.4704
5821 165 642.57 1579.13 1397.24 555.33 2388.04 47.26 522.7 2388.03 8.4018 391 38.99 23.432
5822 164 641.85 1581.0 1396.49 554.64 2387.97 47.22 522.06 2387.98 8.3842 392 39.22 23.3783
5823 163 641.93 1579.16 1402.5 554.76 2387.98 47.28 522.53 2387.98 8.3806 392 39.0 23.3137
5824 162 642.16 1579.16 1401.48 554.96 2388.01 47.25 522.25 2387.97 8.3841 390 39.14 23.4645
5825 161 642.33 1581.25 1401.28 555.33 2388.03 47.18 522.55 2388.0 8.3958 392 38.94 23.4554
5826 160 642.06 1583.92 1402.45 554.57 2387.98 47.52 522.71 2388.03 8.4162 390 39.04 23.3417
5827 159 642.34 1585.19 1399.12 554.28 2387.93 47.16 522.3 2387.99 8.4114 391 39.14 23.4793
5828 158 642.18 1588.19 1406.83 555.12 2387.96 47.19 522.32 2388.03 8.4161 390 39.09 23.4132
5829 157 642.22 1583.19 1392.92 555.34 2387.99 47.31 522.26 2387.99 8.4177 392 39.11 23.4552
5830 156 642.08 1592.07 1397.03 554.62 2387.99 47.38 522.79 2388.06 8.3914 392 39.15 23.372
5831 155 641.79 1573.85 1400.68 554.62 2387.99 47.29 522.44 2388.01 8.3869 391 39.07 23.3204
5832 154 642.49 1576.62 1396.56 554.83 2387.98 47.24 521.93 2387.98 8.4149 393 38.83 23.3954
5833 153 642.33 1582.23 1397.44 554.65 2388.0 47.19 523.02 2387.96 8.3951 391 39.2 23.4505
5834 152 642.01 1584.09 1395.07 552.93 2388.01 47.17 521.51 2388.03 8.3938 391 39.09 23.5771
5835 151 642.54 1585.86 1389.53 554.59 2388.02 47.15 522.57 2387.98 8.3938 391 39.01 23.417
5836 150 642.25 1582.48 1392.7 554.48 2388.01 47.27 522.86 2387.96 8.4046 392 38.97 23.4317
5837 149 642.63 1582.57 1395.17 554.48 2388.01 47.11 522.36 2388.05 8.4136 392 39.01 23.4841
5838 148 641.6 1579.91 1398.65 554.46 2387.99 47.06 522.47 2388.01 8.3736 392 39.0 23.4249
5839 147 641.65 1584.22 1394.82 555.19 2387.96 47.14 521.8 2387.99 8.3717 391 39.07 23.3628
5840 146 642.12 1584.85 1394.7 554.65 2388.03 47.27 522.34 2387.99 8.3805 391 38.98 23.3428
5841 145 641.77 1583.5 1403.79 554.56 2387.98 47.34 522.25 2387.91 8.3856 392 39.27 23.3326
5842 144 642.69 1591.98 1386.69 554.96 2388.04 47.31 522.38 2388.02 8.3958 392 39.09 23.3434
5843 143 641.66 1581.86 1395.76 554.16 2387.98 47.2 522.55 2387.97 8.3966 391 39.05 23.4946
5844 142 642.1 1582.77 1395.75 554.66 2388.01 47.12 522.32 2388.0 8.4098 392 39.15 23.485
5845 141 642.66 1586.75 1397.13 555.45 2387.93 47.24 522.54 2387.98 8.3718 391 39.04 23.556
5846 140 642.14 1585.66 1407.99 554.75 2388.0 47.36 522.55 2388.02 8.3862 391 39.07 23.4289
5847 139 642.42 1577.95 1392.36 554.45 2387.98 47.21 523.08 2387.97 8.3837 390 39.05 23.4493
5848 138 642.07 1590.96 1400.13 554.68 2388.0 47.23 522.16 2387.99 8.365 391 38.98 23.3885
5849 137 642.17 1585.65 1393.73 554.23 2388.02 47.17 522.35 2387.99 8.4254 392 39.12 23.5117
5850 136 642.12 1585.61 1397.02 554.24 2388.0 46.86 522.59 2388.0 8.4077 392 39.01 23.2698
5851 135 642.3 1585.01 1400.35 554.54 2388.02 47.24 522.13 2388.0 8.4204 394 39.08 23.4127
5852 134 642.0 1588.2 1390.33 554.58 2388.0 47.08 522.62 2388.04 8.3959 391 38.9 23.4121
5853 133 642.27 1586.78 1392.98 554.49 2388.01 47.22 522.1 2387.98 8.3791 392 39.14 23.4028
5854 132 642.22 1587.12 1400.98 554.32 2388.01 47.14 522.6 2388.02 8.3555 393 39.15 23.4328
5855 131 642.47 1580.44 1395.34 554.11 2388.01 47.14 522.0 2388.03 8.4064 390 38.81 23.4557
5856 130 641.94 1581.31 1393.91 554.58 2388.0 47.27 522.5 2387.99 8.39 391 39.1 23.4577
5857 129 642.39 1584.99 1395.51 554.14 2388.02 47.27 522.47 2388.04 8.412 392 38.9 23.4004
5858 128 642.01 1593.44 1399.14 555.04 2388.05 47.19 522.8 2388.02 8.393 393 38.75 23.3491
5859 127 641.82 1585.83 1395.31 555.07 2388.11 47.38 522.87 2387.97 8.3813 393 38.98 23.409
5860 126 642.37 1583.89 1394.37 554.52 2387.97 47.35 522.0 2388.02 8.3729 391 39.2 23.5163
5861 125 642.62 1580.37 1404.47 554.44 2388.0 47.07 522.73 2388.04 8.4075 390 39.05 23.3784
5862 124 642.15 1584.58 1397.05 554.68 2387.97 47.39 522.85 2388.04 8.4073 392 38.8 23.3425
5863 123 641.58 1580.78 1398.2 554.18 2388.07 47.28 522.08 2388.02 8.3464 391 38.93 23.4917
5864 122 642.41 1583.87 1401.78 554.41 2388.01 47.29 522.64 2388.0 8.415 392 39.13 23.3726
5865 121 642.17 1584.59 1401.3 554.4 2387.99 47.32 522.85 2387.97 8.3778 393 39.01 23.4059
5866 120 642.31 1581.72 1408.31 554.44 2388.03 46.95 522.83 2388.0 8.4066 392 39.0 23.3415
5867 119 642.61 1580.23 1398.62 554.34 2388.02 47.14 521.55 2387.98 8.3975 392 39.04 23.4104
5868 118 642.22 1584.14 1404.48 554.37 2388.0 47.25 521.93 2388.04 8.3485 390 39.08 23.4195
5869 117 642.45 1585.72 1398.18 554.52 2388.01 47.11 522.45 2388.0 8.4275 392 38.87 23.4208
5870 116 641.71 1582.59 1398.05 554.3 2388.04 47.17 521.9 2388.0 8.4039 391 39.02 23.2979
5871 115 641.99 1590.07 1402.3 554.37 2387.98 47.27 521.86 2388.01 8.3936 392 38.91 23.3932
5872 114 641.95 1579.25 1397.53 554.49 2388.0 47.29 522.24 2387.99 8.4198 393 39.16 23.3492
5873 113 642.18 1587.63 1397.48 554.67 2388.11 47.15 521.84 2388.0 8.4238 393 38.91 23.3211
5874 112 642.2 1584.63 1395.38 553.88 2387.99 47.13 522.11 2388.03 8.4148 391 38.88 23.3756
5875 111 642.11 1582.55 1394.98 554.14 2388.01 47.36 522.38 2387.98 8.4185 391 39.04 23.2968
5876 110 641.79 1584.57 1401.34 554.59 2387.99 47.17 521.81 2388.02 8.4112 392 39.08 23.3616
5877 109 642.43 1582.33 1397.52 554.4 2388.01 47.25 522.01 2387.98 8.4274 391 38.98 23.4296
5878 108 642.44 1585.37 1398.23 554.86 2388.06 47.4 522.42 2387.97 8.3646 391 39.03 23.3863
5879 107 642.02 1589.85 1387.36 554.1 2388.04 47.15 522.44 2387.99 8.3858 392 38.9 23.4056
5880 106 642.23 1577.76 1394.11 555.04 2388.0 47.23 522.62 2387.95 8.3793 393 39.15 23.3897
5881 105 642.03 1577.75 1399.62 553.83 2387.96 47.36 522.34 2388.01 8.424 391 38.91 23.4586
5882 104 642.35 1592.11 1400.35 553.87 2388.04 47.22 522.68 2388.03 8.4266 391 39.01 23.4515
5883 103 642.27 1587.08 1400.44 554.31 2388.05 47.25 522.45 2388.01 8.3918 392 39.04 23.3655
5884 102 642.41 1585.92 1408.06 554.52 2387.97 47.2 521.84 2388.0 8.4067 392 38.78 23.5047
5885 101 641.7 1580.59 1395.09 553.91 2387.96 47.34 522.52 2388.05 8.3981 393 38.98 23.4019
5886 100 642.44 1581.85 1399.89 554.24 2388.03 47.24 522.17 2388.04 8.4213 393 39.05 23.4338
5887 99 642.08 1577.72 1390.22 553.68 2388.06 47.34 521.97 2387.99 8.3651 391 38.89 23.4305
5888 98 642.08 1587.5 1402.12 554.3 2388.01 47.34 522.21 2388.03 8.4031 391 38.96 23.4079
5889 97 642.37 1584.39 1398.59 554.09 2388.04 47.26 521.74 2387.99 8.4203 393 38.89 23.4042
5890 96 642.65 1591.22 1402.72 554.31 2388.02 47.28 522.02 2388.02 8.4223 392 38.95 23.4166
5891 95 642.42 1592.99 1396.54 554.06 2388.08 47.27 521.9 2387.99 8.4359 393 39.08 23.2926
5892 94 642.39 1586.3 1400.74 553.53 2388.0 47.4 521.81 2388.02 8.3997 391 38.97 23.4027
5893 93 641.81 1583.0 1404.81 553.79 2388.03 47.3 522.31 2387.98 8.3892 392 38.98 23.3485
5894 92 642.57 1588.31 1401.86 554.29 2388.01 47.18 522.58 2388.04 8.3833 391 39.16 23.3412
5895 91 642.03 1581.91 1397.28 554.28 2388.05 47.31 522.32 2388.09 8.4062 392 38.86 23.2906
5896 90 642.43 1583.52 1402.0 554.09 2388.07 47.17 522.02 2387.99 8.3795 392 38.91 23.2822
5897 89 642.01 1585.26 1405.92 554.02 2388.01 47.39 522.39 2388.0 8.3834 392 38.93 23.3958
5898 88 642.44 1588.9 1402.93 554.18 2388.01 47.48 521.66 2388.06 8.394 393 38.88 23.2506
5899 87 641.9 1591.75 1402.29 553.91 2388.05 47.23 521.86 2388.06 8.3791 393 38.89 23.3928
5900 86 642.26 1588.58 1399.83 554.08 2388.07 47.24 522.12 2388.0 8.4102 393 39.06 23.3976
5901 85 642.18 1588.58 1402.83 553.47 2388.05 47.27 521.71 2388.1 8.4138 393 39.0 23.2846
5902 84 642.28 1586.12 1401.54 554.52 2388.03 47.57 521.56 2388.03 8.4099 392 38.9 23.2249
5903 83 641.98 1584.82 1406.2 553.69 2388.08 47.34 521.76 2388.03 8.4232 393 38.93 23.4376
5904 82 642.33 1584.19 1396.72 554.13 2388.08 47.24 521.63 2388.0 8.3935 393 38.83 23.3444
5905 81 642.87 1585.17 1394.55 554.11 2388.04 47.33 521.82 2388.02 8.4097 391 38.88 23.4792
5906 80 642.53 1582.19 1403.23 554.32 2388.05 47.25 522.47 2388.02 8.3964 394 38.95 23.3742
5907 79 641.81 1589.56 1402.69 554.32 2388.1 47.2 521.96 2388.05 8.451 393 38.91 23.443
5908 78 641.77 1585.28 1405.81 553.52 2388.09 47.21 521.98 2388.05 8.4002 394 38.82 23.3915
5909 77 642.64 1580.11 1401.32 553.79 2388.02 47.35 521.38 2388.04 8.3948 391 38.91 23.3781
5910 76 642.16 1581.71 1397.66 553.92 2388.0 47.13 522.03 2388.02 8.4231 391 39.02 23.3816
5911 75 642.35 1585.69 1399.37 554.23 2388.04 47.15 522.1 2388.04 8.4148 391 39.04 23.3975
5912 74 642.73 1584.64 1401.4 554.2 2388.06 47.4 522.44 2388.05 8.4349 392 38.91 23.2933
5913 73 642.48 1582.56 1393.52 554.41 2388.04 47.35 522.22 2388.03 8.4001 392 38.92 23.386
5914 72 642.99 1588.91 1406.33 554.03 2388.08 47.34 522.06 2388.04 8.4607 392 38.87 23.3282
5915 71 642.04 1586.54 1404.95 553.72 2388.03 47.37 521.62 2388.01 8.4163 392 38.83 23.3618
5916 70 642.48 1585.57 1403.67 554.58 2388.07 47.16 521.93 2388.11 8.4545 391 38.73 23.4269
5917 69 642.53 1585.08 1409.54 554.38 2388.05 47.29 521.61 2387.96 8.4223 391 39.02 23.3843
5918 68 642.45 1593.46 1399.84 553.71 2388.0 47.43 522.72 2388.09 8.4343 392 38.93 23.3004
5919 67 642.24 1591.6 1402.34 553.93 2388.08 47.43 521.96 2388.09 8.4193 392 38.78 23.3592
5920 66 642.27 1594.41 1406.55 554.45 2388.03 47.42 521.33 2388.07 8.4193 393 39.03 23.4067
5921 65 642.19 1584.39 1414.22 553.92 2388.07 47.41 522.03 2388.1 8.3986 393 39.0 23.3117
5922 64 642.65 1594.28 1397.82 553.99 2388.1 47.36 521.92 2388.03 8.4135 393 38.98 23.2622
5923 63 642.69 1584.96 1406.77 553.37 2388.05 47.38 521.91 2388.07 8.4248 393 38.78 23.3401
5924 62 641.95 1584.66 1403.19 553.52 2388.11 47.39 522.05 2388.11 8.4011 392 39.08 23.3263
5925 61 642.52 1593.26 1404.17 553.96 2388.07 47.36 521.54 2388.04 8.412 393 39.0 23.2852
5926 60 642.2 1591.22 1407.07 553.9 2388.06 47.24 521.52 2388.08 8.4122 392 38.87 23.2746
5927 59 642.21 1577.89 1403.44 553.69 2388.02 47.46 521.98 2388.05 8.4386 393 38.76 23.2909
5928 58 642.72 1589.32 1405.63 553.27 2388.15 47.38 521.81 2388.11 8.3976 392 38.98 23.3789
5929 57 642.76 1592.26 1405.53 552.86 2388.08 47.35 521.81 2388.02 8.4428 393 38.96 23.4407
5930 56 642.74 1586.59 1411.94 553.01 2388.1 47.58 521.51 2388.02 8.4443 393 38.76 23.3684
5931 55 642.29 1590.39 1408.71 553.44 2388.05 47.6 521.57 2388.09 8.4358 394 38.79 23.2696
5932 54 642.09 1590.22 1401.57 553.34 2388.06 47.39 521.49 2388.06 8.4153 392 38.87 23.361
5933 53 642.54 1586.22 1402.83 554.02 2388.11 47.48 521.42 2388.12 8.4558 392 38.88 23.3348
5934 52 642.61 1583.32 1409.76 553.47 2388.16 47.52 521.68 2388.11 8.4723 394 38.81 23.3449
5935 51 642.51 1590.92 1410.08 553.43 2388.04 47.5 521.42 2388.08 8.3969 393 38.97 23.3814
5936 50 642.45 1592.41 1405.23 553.39 2388.1 47.53 521.6 2388.1 8.4475 394 38.7 23.384
5937 49 642.42 1593.25 1409.11 553.32 2388.08 47.41 521.23 2388.13 8.4658 393 38.87 23.2412
5938 48 642.44 1592.71 1405.58 553.71 2388.12 47.54 521.57 2388.07 8.4606 393 38.8 23.2319
5939 47 642.05 1591.29 1413.02 554.01 2388.11 47.52 521.02 2388.04 8.4407 394 38.76 23.3498
5940 46 643.01 1587.19 1415.8 553.42 2388.11 47.57 521.21 2388.12 8.4307 394 38.8 23.2313
5941 45 642.37 1591.14 1407.63 552.87 2388.07 47.38 521.72 2388.15 8.4151 392 38.74 23.354
5942 44 642.62 1590.33 1411.98 553.36 2388.16 47.64 521.03 2388.1 8.4593 394 38.97 23.2037
5943 43 642.65 1590.11 1410.16 553.14 2388.07 47.6 521.1 2388.07 8.4347 394 38.75 23.1521
5944 42 642.54 1590.7 1409.7 553.18 2388.13 47.79 521.32 2388.08 8.4349 394 38.74 23.2894
5945 41 642.89 1593.52 1417.0 553.86 2388.13 47.44 520.85 2388.11 8.4373 394 38.72 23.1734
5946 40 642.55 1587.3 1406.04 553.21 2388.15 47.64 521.31 2388.12 8.4326 393 38.82 23.2581
5947 39 642.92 1593.63 1404.65 553.26 2388.15 47.58 521.34 2388.1 8.4767 394 39.08 23.2471
5948 38 642.34 1586.8 1402.97 553.45 2388.12 47.82 520.92 2388.13 8.4352 393 38.86 23.2616
5949 37 642.61 1595.7 1406.4 553.35 2388.13 47.58 520.86 2388.16 8.4695 393 38.73 23.2119
5950 36 642.9 1594.27 1416.24 553.17 2388.13 47.61 521.57 2388.19 8.4396 394 38.73 23.2411
5951 35 643.07 1597.02 1412.94 552.53 2388.13 47.5 521.12 2388.13 8.4338 396 38.73 23.1997
5952 34 642.93 1597.49 1416.64 553.61 2388.14 47.48 520.71 2388.13 8.5068 394 38.89 23.2727
5953 33 642.45 1598.89 1415.27 553.0 2388.18 47.59 520.99 2388.12 8.4597 394 38.69 23.16
5954 32 642.32 1594.88 1412.51 552.77 2388.12 47.62 520.97 2388.2 8.4557 392 38.63 23.2997
5955 31 642.64 1599.86 1410.54 552.34 2388.14 47.69 521.01 2388.18 8.4717 392 38.82 23.2873
5956 30 642.93 1592.68 1418.13 552.66 2388.18 47.77 520.82 2388.15 8.4624 394 38.83 23.2539
5957 29 642.94 1592.27 1414.8 552.97 2388.12 47.71 521.07 2388.12 8.4374 395 38.66 23.1558
5958 28 643.19 1594.47 1405.06 552.11 2388.11 47.69 521.27 2388.16 8.453 394 38.63 23.3154
5959 27 642.6 1590.69 1418.89 553.04 2388.14 47.75 520.91 2388.1 8.482 393 38.76 23.3618
5960 26 643.22 1593.18 1409.51 552.46 2388.15 47.86 520.7 2388.22 8.4309 395 38.83 23.2764
5961 25 642.78 1593.76 1416.89 552.69 2388.25 47.61 520.85 2388.21 8.4441 396 38.68 23.1873
5962 24 643.23 1591.67 1413.31 552.48 2388.15 47.81 521.12 2388.19 8.4651 393 38.48 23.1442
5963 23 642.97 1596.9 1418.05 552.6 2388.19 47.62 521.02 2388.12 8.4728 394 38.65 23.1261
5964 22 643.27 1588.64 1416.87 552.59 2388.19 47.71 521.3 2388.2 8.4821 394 38.8 23.2791
5965 21 643.05 1588.62 1420.56 552.13 2388.2 47.87 520.78 2388.27 8.4934 395 38.69 23.1842
5966 20 643.64 1588.97 1419.27 551.94 2388.2 47.88 520.43 2388.2 8.4688 393 38.57 23.257
5967 19 642.68 1593.68 1418.61 552.44 2388.15 47.86 519.81 2388.17 8.5048 394 38.66 23.1409
5968 18 643.13 1594.82 1420.87 552.03 2388.25 48.0 520.56 2388.21 8.4569 394 38.67 23.0812
5969 17 642.84 1594.17 1418.86 553.03 2388.25 47.94 519.74 2388.18 8.4652 395 38.68 23.1291
5970 16 642.92 1596.34 1418.78 551.75 2388.14 48.0 520.6 2388.17 8.4717 394 38.55 23.2355
5971 15 643.75 1594.22 1419.01 552.85 2388.12 47.92 520.72 2388.19 8.475 394 38.67 23.1937
5972 14 643.36 1593.48 1427.11 552.0 2388.23 48.0 519.93 2388.2 8.464 393 38.58 23.2488
5973 13 643.27 1600.72 1420.74 551.41 2388.18 47.81 520.71 2388.18 8.4716 395 38.5 23.1706
5974 12 643.72 1600.24 1420.71 552.3 2388.25 48.13 520.33 2388.2 8.5077 396 38.51 23.2195
5975 11 643.87 1602.57 1412.64 552.33 2388.22 47.93 520.01 2388.21 8.5284 394 38.57 23.1144
5976 10 643.41 1603.89 1424.56 552.44 2388.24 47.95 520.08 2388.18 8.5278 395 38.55 23.0789
5977 9 643.0 1598.5 1431.53 551.79 2388.28 47.9 519.83 2388.22 8.4843 395 38.57 23.133
5978 8 643.26 1594.24 1426.02 552.09 2388.25 47.95 519.74 2388.19 8.5004 395 38.49 23.2516
5979 7 643.33 1599.63 1427.59 551.12 2388.29 48.1 519.88 2388.3 8.4856 394 38.63 23.0802
5980 6 643.42 1596.46 1431.49 551.75 2388.25 48.0 520.5 2388.28 8.4991 397 38.47 23.1048
5981 5 643.46 1600.32 1425.35 551.17 2388.22 47.99 519.74 2388.28 8.5502 396 38.45 23.127
5982 4 643.8 1601.46 1423.61 551.75 2388.21 48.05 519.91 2388.31 8.5077 397 38.53 23.1087
5983 3 643.72 1603.55 1423.84 551.62 2388.29 48.06 519.68 2388.27 8.5266 394 38.5 23.0123
5984 2 643.6 1604.26 1422.34 551.89 2388.28 48.04 519.75 2388.25 8.528 395 38.5 23.0121
5985 1 644.01 1595.95 1427.62 551.86 2388.25 48.2 519.28 2388.29 8.5148 395 38.44 22.9821
5986 0 643.34 1604.03 1441.49 551.1 2388.32 48.17 519.22 2388.3 8.5298 396 38.24 23.1925
5987 233 642.32 1582.38 1393.03 554.79 2388.05 47.19 522.25 2387.99 8.4135 392 39.02 23.4287
5988 232 642.49 1584.07 1394.01 554.15 2388.02 47.31 522.46 2388.02 8.3995 393 39.01 23.4805
5989 231 642.49 1585.07 1394.99 554.23 2388.0 47.1 522.68 2388.01 8.4159 391 39.05 23.3977
5990 230 642.21 1572.4 1394.07 554.77 2388.0 47.19 522.76 2388.01 8.4232 391 39.02 23.3805
5991 229 641.84 1584.77 1396.82 554.84 2388.03 47.29 522.84 2388.02 8.3922 393 39.11 23.3663
5992 228 642.48 1582.5 1398.27 554.74 2387.99 47.3 522.14 2387.99 8.3867 391 38.97 23.5206
5993 227 642.3 1584.57 1405.87 554.9 2388.01 47.23 522.44 2388.0 8.3756 391 39.1 23.3069
5994 226 642.32 1586.33 1401.08 554.08 2388.06 47.03 522.37 2387.98 8.3977 391 38.97 23.4163
5995 225 641.84 1585.09 1402.92 554.09 2387.97 47.21 521.9 2387.98 8.3894 391 38.9 23.4756
5996 224 642.64 1595.07 1399.16 554.44 2388.01 47.02 522.29 2388.02 8.3873 389 39.12 23.469
5997 223 642.17 1579.12 1399.42 554.43 2387.98 47.15 522.24 2388.01 8.3832 392 39.12 23.4295
5998 222 642.18 1579.01 1394.44 554.3 2387.99 47.17 522.12 2388.01 8.4032 390 39.0 23.4151
5999 221 642.06 1581.71 1397.1 554.25 2388.01 47.23 522.66 2388.06 8.3956 393 38.89 23.5862
6000 220 641.66 1587.61 1398.61 554.4 2388.01 47.31 522.8 2387.99 8.3706 391 38.99 23.4726
6001 219 642.49 1583.13 1391.64 554.4 2388.04 47.19 522.33 2388.02 8.3784 392 39.06 23.4839
6002 218 641.65 1585.84 1398.7 554.72 2388.0 47.04 522.21 2388.02 8.3947 392 38.94 23.3974
6003 217 642.13 1582.29 1401.29 554.0 2388.04 47.11 522.56 2388.03 8.4062 392 39.11 23.3932
6004 216 641.76 1589.63 1392.85 553.69 2388.04 47.06 522.75 2388.03 8.4117 393 39.02 23.5791
6005 215 642.18 1587.07 1399.25 554.14 2388.01 47.32 522.08 2388.01 8.4282 389 39.03 23.4234
6006 214 642.16 1592.08 1397.95 554.36 2388.05 47.14 521.89 2388.03 8.371 393 39.08 23.476
6007 213 642.43 1590.86 1405.43 554.3 2388.01 47.09 521.99 2388.05 8.4408 392 39.01 23.4254
6008 212 642.41 1585.3 1395.91 554.1 2387.97 47.2 522.0 2388.0 8.3647 390 39.07 23.3529
6009 211 642.13 1583.72 1398.73 554.09 2387.99 47.45 522.33 2387.97 8.3973 392 39.07 23.4756
6010 210 642.02 1583.53 1400.11 554.34 2388.04 47.01 522.85 2388.01 8.3842 391 39.05 23.4339
6011 209 641.81 1587.24 1395.24 555.03 2388.05 47.3 521.68 2387.98 8.4043 392 38.93 23.3552
6012 208 642.49 1588.89 1394.61 554.05 2388.05 47.16 522.33 2387.94 8.4098 393 38.83 23.4585
6013 207 641.97 1586.29 1395.12 554.79 2388.02 47.26 522.39 2387.97 8.3659 390 38.92 23.3088
6014 206 641.82 1584.33 1395.34 554.39 2387.96 47.24 521.92 2387.98 8.4182 392 38.99 23.3738
6015 205 642.75 1582.95 1397.95 553.71 2388.0 47.25 522.83 2388.01 8.4084 390 39.13 23.4073
6016 204 642.43 1584.37 1402.39 554.6 2388.08 47.25 521.85 2388.0 8.4189 391 38.82 23.263
6017 203 642.43 1585.58 1398.84 554.62 2388.0 47.15 522.64 2388.0 8.3931 393 38.92 23.4831
6018 202 642.07 1583.16 1393.16 554.65 2388.05 47.41 522.22 2388.0 8.4297 392 38.99 23.4403
6019 201 642.6 1589.24 1401.33 554.16 2388.05 47.07 522.68 2388.03 8.4018 392 38.92 23.4052
6020 200 642.08 1588.91 1399.33 555.31 2388.0 47.11 522.17 2388.05 8.4 391 39.13 23.4073
6021 199 642.63 1589.74 1399.15 554.26 2388.06 47.3 522.31 2388.06 8.416 392 39.0 23.5561
6022 198 642.26 1575.27 1397.59 554.97 2388.04 47.37 522.35 2388.04 8.4196 392 39.09 23.4543
6023 197 641.53 1588.56 1395.54 554.72 2387.99 47.06 522.01 2388.03 8.3852 393 38.93 23.4069
6024 196 642.27 1585.97 1400.07 554.72 2387.98 47.07 522.86 2388.03 8.3874 391 38.91 23.4678
6025 195 642.16 1582.17 1395.41 554.48 2388.01 47.26 522.41 2388.0 8.4151 392 39.02 23.5421
6026 194 642.61 1583.26 1397.76 553.67 2387.98 47.1 522.16 2387.98 8.3976 390 38.87 23.403
6027 193 641.87 1586.7 1396.71 553.96 2388.09 47.2 522.42 2388.04 8.3995 392 39.11 23.4224
6028 192 642.09 1581.83 1399.34 555.28 2387.97 47.22 521.92 2387.96 8.392 392 39.04 23.3833
6029 191 641.5 1577.74 1394.51 554.17 2388.0 47.06 521.95 2388.03 8.3855 391 38.96 23.413
6030 190 642.27 1584.28 1391.16 554.36 2388.04 47.13 522.09 2388.01 8.3587 392 38.87 23.4417
6031 189 641.91 1588.78 1404.39 554.2 2388.0 47.07 522.25 2388.03 8.4147 390 39.13 23.45
6032 188 642.67 1579.99 1395.96 554.25 2387.99 47.12 522.28 2388.03 8.3972 390 39.22 23.4009
6033 187 642.16 1586.8 1396.91 554.53 2388.02 47.23 522.3 2388.03 8.3637 393 39.0 23.4342
6034 186 642.16 1582.58 1398.43 555.04 2388.02 47.3 522.53 2387.97 8.4014 394 39.07 23.5247
