ID Cycle SensorMeasure2 SensorMeasure3 SensorMeasure4 SensorMeasure7 SensorMeasure8 SensorMeasure11 SensorMeasure12 SensorMeasure13 SensorMeasure15 SensorMeasure17 SensorMeasure20 SensorMeasure21
31 1 642.32 1582.38 1393.03 554.79 2388.05 47.19 522.25 2387.99 8.4135 392 39.02 23.4287
31 2 642.49 1584.07 1394.01 554.15 2388.02 47.31 522.46 2388.02 8.3995 393 39.01 23.4805
31 3 642.49 1585.07 1394.99 554.23 2388.0 47.1 522.68 2388.01 8.4159 391 39.05 23.3977
31 4 642.21 1572.4 1394.07 554.77 2388.0 47.19 522.76 2388.01 8.4232 391 39.02 23.3805
31 5 641.84 1584.77 1396.82 554.84 2388.03 47.29 522.84 2388.02 8.3922 393 39.11 23.3663
31 6 642.48 1582.5 1398.27 554.74 2387.99 47.3 522.14 2387.99 8.3867 391 38.97 23.5206
31 7 642.3 1584.57 1405.87 554.9 2388.01 47.23 522.44 2388.0 8.3756 391 39.1 23.3069
31 8 642.32 1586.33 1401.08 554.08 2388.06 47.03 522.37 2387.98 8.3977 391 38.97 23.4163
31 9 641.84 1585.09 1402.92 554.09 2387.97 47.21 521.9 2387.98 8.3894 391 38.9 23.4756
31 10 642.64 1595.07 1399.16 554.44 2388.01 47.02 522.29 2388.02 8.3873 389 39.12 23.469
31 11 642.17 1579.12 1399.42 554.43 2387.98 47.15 522.24 2388.01 8.3832 392 39.12 23.4295
31 12 642.18 1579.01 1394.44 554.3 2387.99 47.17 522.12 2388.01 8.4032 390 39.0 23.4151
31 13 642.06 1581.71 1397.1 554.25 2388.01 47.23 522.66 2388.06 8.3956 393 38.89 23.5862
31 14 641.66 1587.61 1398.61 554.4 2388.01 47.31 522.8 2387.99 8.3706 391 38.99 23.4726
31 15 642.49 1583.13 1391.64 554.4 2388.04 47.19 522.33 2388.02 8.3784 392 39.06 23.4839
31 16 641.65 1585.84 1398.7 554.72 2388.0 47.04 522.21 2388.02 8.3947 392 38.94 23.3974
31 17 642.13 1582.29 1401.29 554.0 2388.04 47.11 522.56 2388.03 8.4062 392 39.11 23.3932
31 18 641.76 1589.63 1392.85 553.69 2388.04 47.06 522.75 2388.03 8.4117 393 39.02 23.5791
31 19 642.18 1587.07 1399.25 554.14 2388.01 47.32 522.08 2388.01 8.4282 389 39.03 23.4234
31 20 642.16 1592.08 1397.95 554.36 2388.05 47.14 521.89 2388.03 8.371 393 39.08 23.476
31 21 642.43 1590.86 1405.43 554.3 2388.01 47.09 521.99 2388.05 8.4408 392 39.01 23.4254
31 22 642.41 1585.3 1395.91 554.1 2387.97 47.2 522.0 2388.0 8.3647 390 39.07 23.3529
31 23 642.13 1583.72 1398.73 554.09 2387.99 47.45 522.33 2387.97 8.3973 392 39.07 23.4756
31 24 642.02 1583.53 1400.11 554.34 2388.04 47.01 522.85 2388.01 8.3842 391 39.05 23.4339
31 25 641.81 1587.24 1395.24 555.03 2388.05 47.3 521.68 2387.98 8.4043 392 38.93 23.3552
31 26 642.49 1588.89 1394.61 554.05 2388.05 47.16 522.33 2387.94 8.4098 393 38.83 23.4585
31 27 641.97 1586.29 1395.12 554.79 2388.02 47.26 522.39 2387.97 8.3659 390 38.92 23.3088
31 28 641.82 1584.33 1395.34 554.39 2387.96 47.24 521.92 2387.98 8.4182 392 38.99 23.3738
31 29 642.75 1582.95 1397.95 553.71 2388.0 47.25 522.83 2388.01 8.4084 390 39.13 23.4073
31 30 642.43 1584.37 1402.39 554.6 2388.08 47.25 521.85 2388.0 8.4189 391 38.82 23.263
31 31 642.43 1585.58 1398.84 554.62 2388.0 47.15 522.64 2388.0 8.3931 393 38.92 23.4831
31 32 642.07 1583.16 1393.16 554.65 2388.05 47.41 522.22 2388.0 8.4297 392 38.99 23.4403
31 33 642.6 1589.24 1401.33 554.16 2388.05 47.07 522.68 2388.03 8.4018 392 38.92 23.4052
31 34 642.08 1588.91 1399.33 555.31 2388.0 47.11 522.17 2388.05 8.4 391 39.13 23.4073
31 35 642.63 1589.74 1399.15 554.26 2388.06 47.3 522.31 2388.06 8.416 392 39.0 23.5561
31 36 642.26 1575.27 1397.59 554.97 2388.04 47.37 522.35 2388.04 8.4196 392 39.09 23.4543
31 37 641.53 1588.56 1395.54 554.72 2387.99 47.06 522.01 2388.03 8.3852 393 38.93 23.4069
31 38 642.27 1585.97 1400.07 554.72 2387.98 47.07 522.86 2388.03 8.3874 391 38.91 23.4678
31 39 642.16 1582.17 1395.41 554.48 2388.01 47.26 522.41 2388.0 8.4151 392 39.02 23.5421
31 40 642.61 1583.26 1397.76 553.67 2387.98 47.1 522.16 2387.98 8.3976 390 38.87 23.403
31 41 641.87 1586.7 1396.71 553.96 2388.09 47.2 522.42 2388.04 8.3995 392 39.11 23.4224
31 42 642.09 1581.83 1399.34 555.28 2387.97 47.22 521.92 2387.96 8.392 392 39.04 23.3833
31 43 641.5 1577.74 1394.51 554.17 2388.0 47.06 521.95 2388.03 8.3855 391 38.96 23.413
31 44 642.27 1584.28 1391.16 554.36 2388.04 47.13 522.09 2388.01 8.3587 392 38.87 23.4417
31 45 641.91 1588.78 1404.39 554.2 2388.0 47.07 522.25 2388.03 8.4147 390 39.13 23.45
31 46 642.67 1579.99 1395.96 554.25 2387.99 47.12 522.28 2388.03 8.3972 390 39.22 23.4009
31 47 642.16 1586.8 1396.91 554.53 2388.02 47.23 522.3 2388.03 8.3637 393 39.0 23.4342
31 48 642.16 1582.58 1398.43 555.04 2388.02 47.3 522.53 2387.97 8.4014 394 39.07 23.5247
31 49 642.35 1576.11 1398.33 554.02 2388.04 47.04 522.54 2387.98 8.3911 394 39.11 23.4696
31 50 642.5 1587.31 1404.68 554.5 2388.01 47.27 522.24 2388.01 8.3969 391 39.07 23.5154
31 51 642.49 1587.64 1403.08 554.32 2387.98 47.16 521.86 2388.01 8.4113 393 39.12 23.3379
31 52 642.27 1583.5 1394.1 554.62 2387.95 47.29 522.31 2388.0 8.3646 390 39.2 23.4843
31 53 642.11 1591.74 1406.84 553.97 2388.06 47.23 522.3 2387.99 8.4042 391 38.99 23.4381
31 54 641.7 1581.44 1397.18 554.57 2388.02 47.33 522.19 2388.04 8.4005 392 38.98 23.4706
31 55 642.27 1577.19 1396.34 553.59 2388.05 47.13 522.04 2388.04 8.4091 392 38.91 23.4684
31 56 642.32 1582.58 1396.36 554.67 2387.99 47.21 522.78 2387.95 8.4156 393 39.01 23.4246
31 57 642.04 1580.68 1396.08 555.23 2388.06 47.11 522.42 2387.98 8.4029 393 39.22 23.4429
31 58 642.39 1590.24 1398.19 554.7 2388.05 47.17 522.32 2388.02 8.4052 393 39.11 23.3814
31 59 642.71 1584.82 1395.32 554.41 2388.01 47.36 522.2 2388.01 8.3941 393 38.99 23.4277
31 60 641.79 1580.03 1397.52 554.71 2388.08 47.25 522.35 2388.05 8.4057 393 39.02 23.5239
31 61 642.03 1584.42 1400.26 554.15 2387.98 47.19 522.25 2388.0 8.3946 391 38.98 23.4154
31 62 642.37 1581.94 1400.59 554.49 2387.98 47.33 522.38 2388.03 8.4107 391 38.94 23.3159
31 63 642.51 1583.2 1404.25 554.65 2388.03 47.3 522.08 2388.1 8.4201 392 39.22 23.4375
31 64 641.93 1578.34 1394.57 553.74 2388.01 47.25 521.88 2388.11 8.3898 392 39.06 23.4081
31 65 642.06 1580.85 1402.65 554.97 2388.01 47.2 522.31 2388.03 8.4168 392 38.9 23.4173
31 66 642.3 1587.25 1401.11 554.17 2387.99 47.32 522.39 2388.05 8.403 391 38.93 23.4114
31 67 641.83 1585.17 1402.06 554.84 2388.0 47.14 522.41 2388.02 8.4404 392 39.04 23.4479
31 68 642.51 1580.51 1401.55 554.1 2388.1 47.2 521.56 2388.01 8.3873 390 38.91 23.5005
31 69 642.15 1589.08 1402.87 554.78 2388.04 47.28 522.33 2388.04 8.3597 391 39.08 23.462
31 70 641.95 1578.36 1390.86 554.37 2388.04 47.37 522.48 2388.07 8.3843 391 39.07 23.4163
31 71 642.24 1583.58 1389.59 553.74 2388.08 47.31 522.85 2388.01 8.3745 390 39.06 23.3219
31 72 642.09 1586.63 1394.39 554.58 2388.05 47.21 522.35 2387.99 8.4163 393 38.87 23.4494
31 73 642.25 1590.14 1401.52 554.53 2388.02 47.29 522.1 2387.95 8.3996 390 39.08 23.3939
31 74 642.3 1580.25 1398.63 554.93 2388.02 47.36 522.05 2387.96 8.4138 393 38.98 23.3986
31 75 642.07 1582.09 1403.33 554.09 2388.03 47.58 521.66 2388.05 8.398 393 39.17 23.3992
31 76 642.13 1584.29 1401.17 554.17 2388.06 47.15 522.24 2388.09 8.4217 391 38.97 23.3696
31 77 642.1 1582.16 1397.17 553.97 2388.04 47.25 521.94 2388.02 8.4135 392 39.04 23.3315
31 78 642.55 1584.71 1397.01 553.76 2388.03 47.3 522.17 2388.09 8.3719 392 39.01 23.3907
31 79 642.24 1583.94 1399.87 554.71 2388.04 47.16 521.93 2387.99 8.3815 391 38.98 23.4214
31 80 642.36 1589.73 1399.27 554.34 2388.03 47.21 522.08 2388.03 8.3977 391 38.8 23.3383
31 81 642.16 1586.86 1397.11 554.44 2388.01 47.32 522.2 2388.0 8.4083 395 39.08 23.3733
31 82 642.4 1586.49 1403.04 553.41 2388.01 47.3 521.43 2388.0 8.4063 393 39.07 23.4354
31 83 642.13 1586.11 1398.99 554.18 2388.01 47.37 521.92 2388.03 8.4442 393 38.95 23.4576
31 84 642.27 1583.84 1396.03 554.39 2388.05 47.27 522.38 2388.02 8.3898 393 38.84 23.3944
31 85 641.96 1584.79 1398.88 554.45 2388.03 47.26 522.55 2388.03 8.3892 390 39.05 23.4604
31 86 641.84 1581.38 1396.55 554.64 2388.01 47.4 522.51 2388.06 8.4166 391 38.85 23.2815
31 87 642.06 1582.91 1397.71 554.85 2388.01 47.34 521.77 2388.02 8.4112 392 38.8 23.3901
31 88 642.44 1584.18 1400.34 554.48 2388.04 47.28 522.18 2388.06 8.395 394 39.13 23.4183
31 89 642.12 1585.38 1403.75 553.96 2388.04 47.25 522.67 2388.01 8.4133 393 39.13 23.4733
31 90 642.58 1580.59 1404.03 553.75 2388.0 47.26 521.75 2388.05 8.3926 392 39.27 23.4482
31 91 642.49 1589.4 1400.75 554.2 2388.05 47.21 522.22 2388.03 8.4495 393 39.07 23.4234
31 92 642.45 1591.97 1394.88 554.07 2388.04 47.37 521.91 2388.13 8.4121 391 39.03 23.5272
31 93 641.77 1584.84 1397.48 553.98 2388.05 47.23 522.26 2388.04 8.4089 390 38.97 23.3959
31 94 642.27 1592.33 1402.49 554.2 2388.0 47.44 521.86 2388.04 8.4134 392 39.04 23.3312
31 95 642.14 1583.63 1396.89 553.83 2387.99 47.2 522.13 2388.04 8.4077 392 38.8 23.4486
31 96 642.71 1576.78 1400.69 553.99 2388.07 47.37 521.93 2388.09 8.4311 392 38.97 23.4938
31 97 642.25 1581.34 1405.52 554.0 2388.0 47.3 522.13 2388.04 8.4229 391 39.06 23.3329
31 98 642.05 1588.96 1399.88 554.68 2388.01 47.16 522.36 2388.05 8.4126 391 38.94 23.4385
31 99 642.3 1584.06 1398.71 554.68 2388.05 47.28 522.39 2388.0 8.4094 391 38.98 23.2732
31 100 641.94 1582.21 1399.09 554.61 2388.05 47.05 521.49 2388.03 8.4277 392 38.88 23.4044
31 101 642.1 1583.86 1401.44 554.52 2388.08 47.35 521.76 2388.08 8.3783 392 38.85 23.3846
31 102 642.16 1584.69 1402.89 553.74 2388.07 47.45 522.31 2388.01 8.4326 393 38.98 23.4357
31 103 642.18 1586.57 1406.99 554.49 2388.02 47.34 521.9 2388.03 8.3977 391 38.91 23.4291
31 104 642.0 1582.16 1397.98 555.12 2388.01 47.23 522.18 2388.0 8.4324 390 38.88 23.3485
31 105 642.24 1588.38 1398.02 553.83 2388.03 47.14 521.85 2388.04 8.4088 391 39.02 23.2901
31 106 642.17 1587.18 1401.05 554.75 2388.05 47.2 522.07 2388.07 8.3646 392 38.92 23.3532
31 107 642.26 1583.76 1399.65 554.08 2388.05 47.26 522.01 2388.01 8.4216 392 39.1 23.3989
31 108 641.96 1581.24 1401.0 554.82 2388.07 47.32 521.89 2388.04 8.4162 390 38.78 23.4721
31 109 642.17 1578.66 1403.88 554.95 2388.07 47.2 522.17 2388.03 8.4345 393 38.98 23.4442
31 110 641.99 1587.94 1398.14 554.43 2388.0 47.16 521.94 2388.06 8.4513 391 38.96 23.4025
31 111 642.82 1585.58 1407.75 553.91 2388.05 47.35 522.11 2388.08 8.4285 393 38.81 23.3864
31 112 642.32 1584.73 1403.76 553.93 2388.06 47.3 522.38 2388.04 8.3935 391 39.16 23.3309
31 113 641.82 1585.36 1398.06 554.31 2388.0 47.33 522.12 2388.06 8.3836 393 39.18 23.3139
31 114 642.47 1573.92 1398.89 554.7 2388.07 47.31 522.43 2388.06 8.3988 391 39.04 23.4133
31 115 642.76 1591.29 1400.61 554.79 2388.06 47.42 522.24 2388.07 8.4209 393 38.84 23.4881
31 116 641.89 1595.6 1408.42 554.09 2388.05 47.34 522.08 2388.01 8.3771 393 38.93 23.3913
31 117 642.24 1584.86 1401.82 553.89 2388.05 47.35 522.38 2388.09 8.4188 393 38.91 23.4307
31 118 642.22 1585.92 1399.92 553.86 2388.04 47.42 522.15 2388.03 8.3992 391 38.91 23.3304
31 119 642.41 1579.35 1402.17 553.31 2388.02 47.17 521.81 2388.11 8.4055 393 38.99 23.2714
31 120 642.42 1587.09 1402.37 554.58 2388.03 47.27 522.13 2388.06 8.4156 393 38.68 23.5514
31 121 641.76 1585.79 1402.34 554.01 2388.08 47.27 521.83 2387.95 8.4092 392 39.04 23.3617
31 122 642.18 1588.45 1406.25 553.83 2388.15 47.2 522.05 2388.02 8.3856 391 38.96 23.3398
31 123 642.68 1585.86 1404.48 553.81 2388.05 47.16 522.22 2387.99 8.3936 392 39.02 23.3139
31 124 642.34 1584.66 1405.53 554.19 2388.07 47.32 521.68 2388.06 8.4203 392 38.99 23.5337
31 125 641.93 1585.47 1403.84 553.38 2388.06 47.37 521.4 2388.01 8.4015 394 39.02 23.3915
31 126 642.35 1586.36 1403.85 553.71 2388.06 47.31 522.17 2388.04 8.4667 392 39.29 23.4391
31 127 642.82 1586.92 1404.85 554.1 2388.01 47.38 521.85 2388.06 8.4483 392 38.78 23.3477
31 128 642.58 1590.97 1402.36 554.42 2388.02 47.17 522.08 2388.08 8.4376 391 38.99 23.3748
31 129 641.98 1588.97 1404.6 553.63 2387.99 47.31 521.84 2388.04 8.4003 392 39.1 23.301
31 130 642.46 1585.58 1407.02 554.55 2388.08 47.27 522.28 2388.06 8.4061 392 38.86 23.285
31 131 643.02 1581.67 1408.27 553.78 2388.05 47.2 522.04 2388.04 8.4122 392 38.94 23.3609
31 132 642.51 1586.16 1398.13 554.53 2388.05 47.51 521.92 2388.07 8.4164 392 39.06 23.3908
31 133 642.26 1588.12 1405.45 554.43 2388.08 47.22 522.16 2388.07 8.4393 392 38.98 23.3907
31 134 642.19 1589.83 1405.31 553.39 2388.03 47.49 522.01 2388.06 8.4016 394 38.91 23.2717
31 135 641.56 1590.87 1401.49 554.2 2388.08 47.33 521.61 2388.09 8.4031 393 38.72 23.4951
31 136 642.73 1583.42 1401.02 553.57 2388.11 47.37 522.11 2388.11 8.4027 394 38.85 23.3925
31 137 642.18 1592.42 1408.51 553.23 2388.02 47.43 522.21 2388.06 8.4156 392 39.07 23.3351
31 138 642.62 1587.27 1404.89 554.26 2388.06 47.47 522.37 2388.1 8.4174 392 38.89 23.2082
31 139 642.29 1593.1 1401.78 553.62 2388.11 47.31 521.89 2388.05 8.4492 393 39.03 23.2539
31 140 642.47 1588.69 1403.44 554.84 2388.08 47.51 521.52 2388.07 8.4666 392 39.01 23.2502
31 141 642.58 1591.87 1398.14 553.95 2388.09 47.42 522.5 2388.06 8.4442 390 38.91 23.2488
31 142 642.44 1587.55 1404.11 554.23 2388.07 47.26 522.15 2388.06 8.4237 392 38.91 23.3373
31 143 642.22 1588.18 1405.62 554.33 2388.04 47.47 522.2 2388.08 8.4239 393 38.84 23.372
31 144 642.08 1584.98 1400.03 553.72 2388.07 47.3 521.66 2388.06 8.4416 391 38.82 23.4426
31 145 642.13 1585.38 1411.23 553.4 2388.07 47.45 521.98 2388.08 8.4399 393 38.88 23.3472
31 146 642.57 1588.63 1401.39 554.57 2388.08 47.48 521.45 2388.1 8.4106 392 39.06 23.3759
31 147 642.35 1589.01 1405.08 554.21 2388.09 47.37 521.79 2388.1 8.4413 395 38.83 23.316
31 148 642.57 1592.49 1402.39 553.96 2388.1 47.31 520.87 2388.08 8.4221 392 38.89 23.3517
31 149 642.5 1596.95 1407.89 553.84 2388.01 47.36 521.53 2388.09 8.3871 392 39.07 23.4434
31 150 642.57 1587.82 1402.37 553.58 2388.05 47.41 521.9 2388.06 8.4045 392 38.98 23.3595
31 151 642.21 1587.25 1405.01 552.81 2388.08 47.35 521.8 2388.06 8.4409 394 38.76 23.3454
31 152 642.47 1585.13 1407.14 554.2 2388.06 47.46 521.89 2388.12 8.4387 392 38.91 23.3289
31 153 642.72 1591.58 1404.64 553.7 2388.05 47.31 521.26 2388.07 8.4287 392 38.89 23.2679
31 154 642.57 1588.47 1408.25 554.33 2388.03 47.37 521.86 2388.08 8.4345 393 38.76 23.3128
31 155 642.83 1593.09 1405.83 553.96 2388.06 47.59 521.7 2388.07 8.435 393 38.89 23.3514
31 156 642.78 1588.92 1405.88 553.72 2388.09 47.45 521.18 2388.08 8.419 392 39.0 23.3315
31 157 642.15 1595.21 1400.72 553.18 2388.12 47.42 521.87 2388.07 8.4417 393 38.84 23.2909
31 158 642.46 1592.1 1404.73 553.52 2388.06 47.46 521.44 2388.11 8.4492 393 38.93 23.2213
31 159 642.33 1591.55 1403.24 553.57 2388.11 47.5 521.66 2388.1 8.4563 393 38.76 23.222
31 160 642.93 1591.64 1401.32 554.02 2388.07 47.54 521.46 2388.04 8.451 393 38.9 23.3917
31 161 642.52 1591.1 1407.04 552.74 2388.05 47.57 522.14 2388.07 8.4306 393 38.95 23.1793
31 162 643.02 1594.85 1410.34 553.92 2388.04 47.29 521.79 2388.15 8.4432 392 39.01 23.3423
31 163 642.69 1585.73 1403.17 553.86 2388.1 47.45 521.57 2388.14 8.4195 393 38.91 23.3211
31 164 642.15 1586.6 1409.25 553.51 2388.06 47.35 521.59 2388.04 8.4308 393 38.97 23.3815
31 165 642.26 1581.7 1406.3 553.19 2388.08 47.61 521.41 2388.1 8.4037 393 38.95 23.3877
31 166 643.1 1588.23 1409.64 553.54 2388.08 47.45 521.86 2388.07 8.4267 394 38.99 23.3332
31 167 641.62 1591.98 1410.44 552.82 2388.11 47.74 521.71 2388.18 8.452 394 38.93 23.1925
31 168 642.15 1587.05 1404.56 553.39 2388.05 47.39 521.48 2388.12 8.4207 395 38.85 23.3879
31 169 642.55 1578.77 1407.48 554.0 2388.11 47.64 521.22 2388.05 8.4244 394 38.68 23.3424
31 170 642.81 1591.95 1401.14 552.52 2388.12 47.6 521.49 2388.15 8.425 393 38.96 23.253
31 171 642.34 1589.46 1406.34 553.63 2388.15 47.65 521.35 2388.08 8.4268 394 38.79 23.3784
31 172 643.03 1582.03 1411.49 553.87 2388.12 47.7 521.34 2388.11 8.4785 393 38.89 23.2834
31 173 642.57 1590.28 1410.64 552.66 2388.04 47.53 521.4 2388.09 8.4333 392 38.79 23.338
31 174 642.54 1587.72 1400.46 553.6 2388.08 47.45 520.93 2388.1 8.4473 393 38.73 23.2243
31 175 642.68 1590.79 1411.52 553.9 2388.09 47.6 521.18 2388.09 8.4759 393 38.68 23.2591
31 176 643.76 1585.81 1402.83 553.38 2388.12 47.57 521.12 2388.1 8.4431 395 38.78 23.2197
31 177 642.44 1585.01 1408.47 552.27 2388.12 47.48 521.69 2388.1 8.4643 394 38.78 23.2824
31 178 642.83 1596.38 1407.84 553.69 2388.08 47.54 520.86 2388.16 8.4216 392 38.88 23.3443
31 179 642.31 1597.18 1414.18 553.59 2388.12 47.65 520.93 2388.1 8.4523 395 38.74 23.2259
31 180 642.44 1592.08 1410.57 553.02 2388.09 47.56 521.27 2388.06 8.4281 393 38.98 23.3185
31 181 643.11 1583.92 1407.05 553.17 2388.16 47.58 521.23 2388.14 8.4477 393 38.67 23.254
31 182 642.75 1590.59 1403.05 552.68 2388.17 47.6 521.63 2388.11 8.449 395 38.78 23.3036
31 183 642.78 1593.46 1407.03 553.27 2388.1 47.46 521.64 2388.13 8.412 394 38.75 23.3858
31 184 642.77 1593.08 1411.46 553.97 2388.11 47.62 520.86 2388.08 8.4668 394 38.77 23.2027
31 185 642.93 1595.2 1409.93 552.86 2388.12 47.6 520.97 2388.15 8.4421 394 38.74 23.2711
31 186 643.24 1588.74 1413.03 553.12 2388.12 47.72 521.36 2388.07 8.4706 393 38.89 23.2308
31 187 642.41 1596.81 1418.82 553.56 2388.11 47.58 521.52 2388.2 8.444 393 38.83 23.2724
31 188 643.42 1596.19 1411.94 552.54 2388.17 47.7 521.72 2388.17 8.4378 394 38.75 23.3027
31 189 643.1 1595.59 1411.58 553.18 2388.2 47.56 521.34 2388.2 8.4472 392 38.75 23.221
31 190 643.28 1595.87 1406.14 552.64 2388.16 47.52 521.24 2388.15 8.4656 394 38.8 23.1736
31 191 643.2 1590.33 1413.24 552.89 2388.15 47.66 521.05 2388.17 8.4497 393 38.69 23.3146
31 192 642.93 1591.79 1409.32 553.19 2388.17 47.46 520.64 2388.12 8.4582 393 38.94 23.3407
31 193 643.15 1588.7 1418.24 552.82 2388.15 47.6 521.03 2388.11 8.4467 393 38.96 23.2027
31 194 642.3 1588.3 1416.01 552.5 2388.17 47.79 521.01 2388.16 8.4709 394 38.73 23.3371
31 195 642.86 1597.28 1413.72 553.4 2388.14 47.57 520.64 2388.15 8.4697 394 38.63 23.2138
31 196 643.06 1589.6 1415.21 552.26 2388.15 47.72 520.34 2388.11 8.4483 394 38.79 23.2927
31 197 642.87 1592.55 1411.15 552.55 2388.19 47.79 520.81 2388.2 8.4487 395 38.7 23.2288
31 198 642.48 1590.2 1417.66 552.34 2388.17 47.55 521.04 2388.18 8.4781 395 38.57 23.1996
31 199 642.54 1594.44 1424.13 551.98 2388.18 47.67 521.03 2388.16 8.468 393 38.69 23.2373
31 200 642.99 1591.2 1424.56 552.83 2388.16 47.61 520.74 2388.14 8.4825 395 38.58 23.1759
31 201 643.39 1590.35 1418.49 551.77 2388.17 47.84 520.33 2388.19 8.4808 394 38.73 23.1204
31 202 642.7 1602.78 1416.46 552.67 2388.17 47.72 520.75 2388.14 8.472 393 38.66 23.2345
31 203 643.08 1587.54 1418.31 552.01 2388.18 47.94 520.53 2388.18 8.4792 394 38.59 23.268
31 204 642.67 1597.92 1411.85 552.22 2388.19 47.79 520.79 2388.17 8.4292 394 38.67 23.1413
31 205 643.26 1592.93 1412.85 552.02 2388.18 47.86 520.66 2388.25 8.4899 393 38.45 23.2457
31 206 643.28 1595.29 1427.59 552.32 2388.17 47.83 520.66 2388.25 8.4771 394 38.64 23.139
31 207 642.6 1591.08 1411.14 552.33 2388.22 47.82 519.88 2388.19 8.4957 393 38.66 23.1918
31 208 643.27 1606.79 1418.33 552.29 2388.19 47.89 520.46 2388.2 8.4544 394 38.6 23.2397
31 209 643.1 1590.49 1417.6 552.26 2388.21 47.89 520.82 2388.18 8.4563 394 38.54 23.1642
31 210 643.14 1600.49 1414.18 552.22 2388.23 47.78 520.54 2388.23 8.5095 396 38.65 23.1762
31 211 643.26 1604.58 1427.97 552.47 2388.22 48.01 520.53 2388.22 8.5038 396 38.57 23.2898
31 212 643.35 1591.18 1425.24 552.06 2388.19 47.94 519.9 2388.18 8.4583 395 38.65 23.1623
31 213 643.19 1596.87 1416.53 552.23 2388.19 47.7 520.57 2388.23 8.4483 396 38.36 23.246
31 214 643.5 1596.65 1420.56 551.97 2388.23 47.91 520.1 2388.22 8.4957 394 38.59 23.1847
31 215 642.41 1604.84 1420.7 552.66 2388.23 48.08 520.6 2388.25 8.4771 395 38.65 23.1527
31 216 642.93 1598.21 1415.41 552.29 2388.18 47.93 520.43 2388.26 8.4698 396 38.62 23.171
31 217 643.28 1594.03 1421.66 552.04 2388.17 48.07 520.66 2388.15 8.49 396 38.54 23.178
31 218 643.69 1598.21 1423.87 551.89 2388.19 48.21 520.47 2388.17 8.4957 396 38.63 23.1818
31 219 643.37 1594.68 1423.53 551.57 2388.22 48.15 520.34 2388.27 8.4898 395 38.63 23.1122
31 220 643.98 1595.32 1429.25 552.19 2388.21 47.93 519.77 2388.23 8.4865 394 38.7 23.1928
31 221 643.52 1600.61 1423.13 552.43 2388.21 48.16 520.32 2388.29 8.5174 396 38.42 23.0305
31 222 643.22 1600.63 1420.58 551.78 2388.26 47.92 520.03 2388.19 8.4755 395 38.59 23.1057
31 223 642.98 1606.34 1422.75 551.1 2388.26 47.96 519.28 2388.2 8.5229 393 38.42 23.1375
31 224 643.62 1598.21 1432.73 551.43 2388.29 48.03 519.9 2388.2 8.5313 395 38.44 23.1149
31 225 643.35 1595.95 1423.18 551.37 2388.29 48.0 520.09 2388.25 8.4932 396 38.63 23.0751
31 226 643.05 1601.52 1426.01 552.04 2388.29 48.11 520.25 2388.28 8.5264 397 38.5 23.1028
31 227 643.51 1601.75 1424.33 551.33 2388.3 48.13 519.77 2388.25 8.5089 395 38.51 23.0634
31 228 642.77 1594.36 1426.05 551.45 2388.22 48.22 520.05 2388.22 8.5145 396 38.59 23.0135
31 229 644.11 1602.35 1429.78 551.66 2388.3 48.26 519.23 2388.3 8.5085 396 38.45 23.0127
31 230 643.48 1602.57 1428.95 550.93 2388.2 48.0 519.64 2388.27 8.4803 396 38.52 23.0058
31 231 643.75 1606.56 1428.63 551.45 2388.28 48.1 519.62 2388.3 8.5289 397 38.4 23.1205
31 232 644.07 1602.77 1429.18 551.15 2388.32 48.08 519.65 2388.25 8.5153 394 38.48 23.0406
31 233 643.41 1601.56 1424.74 551.29 2388.27 48.04 519.68 2388.3 8.5001 396 38.29 23.1609
31 234 643.5 1599.79 1425.76 550.86 2388.34 48.32 519.88 2388.35 8.4871 397 38.46 23.0314
32 1 643.03 1588.85 1405.9 553.38 2388.17 47.68 521.08 2388.14 8.4717 393 38.79 23.3229
32 2 642.69 1587.64 1402.8 553.45 2388.09 47.61 521.68 2388.15 8.4412 394 38.79 23.371
32 3 642.56 1590.75 1403.3 552.79 2388.1 47.54 521.37 2388.12 8.4176 394 38.87 23.3437
32 4 642.33 1587.59 1410.18 553.67 2388.13 47.48 521.69 2388.18 8.4113 393 38.73 23.278
32 5 642.71 1590.78 1407.27 553.82 2388.15 47.47 521.56 2388.13 8.4297 394 38.78 23.2464
32 6 642.55 1592.45 1402.86 552.87 2388.09 47.52 521.41 2388.08 8.4464 393 38.85 23.271
32 7 642.69 1592.23 1407.25 552.91 2388.12 47.69 521.31 2388.11 8.4507 393 38.56 23.2722
32 8 642.89 1590.62 1409.63 552.9 2388.13 47.66 521.35 2388.17 8.4183 394 38.95 23.2828
32 9 642.9 1586.53 1410.39 553.12 2388.12 47.5 521.49 2388.16 8.4557 394 38.61 23.3429
32 10 642.65 1593.89 1409.03 553.6 2388.11 47.78 521.21 2388.1 8.4563 394 38.82 23.3468
32 11 643.04 1589.22 1405.68 553.43 2388.1 47.74 521.12 2388.14 8.4175 395 38.89 23.3806
32 12 642.71 1589.75 1402.48 553.3 2388.14 47.45 520.95 2388.1 8.4628 393 38.86 23.3214
32 13 643.17 1591.85 1411.06 553.13 2388.13 47.44 521.1 2388.14 8.4234 392 38.71 23.2398
32 14 642.71 1589.21 1409.66 552.75 2388.08 47.35 521.57 2388.13 8.4608 394 38.56 23.3053
